0 Branching ratio for OCS       Total        1 branches    
Lambda          Total           CO/S
3264.52         0.00E+00        0.00E+00
3265.01         0.00E+00        0.00E+00
3265.51         0.00E+00        0.00E+00
3266.01         0.00E+00        0.00E+00
3266.50         0.00E+00        0.00E+00
3267.00         0.00E+00        0.00E+00
3267.49         0.00E+00        0.00E+00
3267.99         0.00E+00        0.00E+00
3268.48         0.00E+00        0.00E+00
3268.98         0.00E+00        0.00E+00
3269.48         0.00E+00        0.00E+00
3269.97         0.00E+00        0.00E+00
3270.47         0.00E+00        0.00E+00
3270.96         0.00E+00        0.00E+00
3271.46         0.00E+00        0.00E+00
3271.95         0.00E+00        0.00E+00
3272.45         0.00E+00        0.00E+00
3272.94         0.00E+00        0.00E+00
3273.44         0.00E+00        0.00E+00
3273.94         0.00E+00        0.00E+00
3274.43         0.00E+00        0.00E+00
3274.93         0.00E+00        0.00E+00
3275.42         0.00E+00        0.00E+00
3275.92         0.00E+00        0.00E+00
3276.41         0.00E+00        0.00E+00
3276.91         0.00E+00        0.00E+00
3277.40         0.00E+00        0.00E+00
3277.90         0.00E+00        0.00E+00
3278.40         0.00E+00        0.00E+00
3278.89         0.00E+00        0.00E+00
3279.39         0.00E+00        0.00E+00
3279.88         0.00E+00        0.00E+00
3280.38         0.00E+00        0.00E+00
3280.87         0.00E+00        0.00E+00
3281.37         0.00E+00        0.00E+00
3281.87         0.00E+00        0.00E+00
3282.36         0.00E+00        0.00E+00
3282.86         0.00E+00        0.00E+00
3283.35         0.00E+00        0.00E+00
3283.85         0.00E+00        0.00E+00
3284.34         0.00E+00        0.00E+00
3284.84         0.00E+00        0.00E+00
3285.33         0.00E+00        0.00E+00
3285.83         0.00E+00        0.00E+00
3286.33         0.00E+00        0.00E+00
3286.82         0.00E+00        0.00E+00
3287.32         0.00E+00        0.00E+00
3287.81         0.00E+00        0.00E+00
3288.31         0.00E+00        0.00E+00
3288.80         0.00E+00        0.00E+00
3289.30         0.00E+00        0.00E+00
3289.79         0.00E+00        0.00E+00
3290.29         0.00E+00        0.00E+00
3290.79         0.00E+00        0.00E+00
3291.28         0.00E+00        0.00E+00
3291.78         0.00E+00        0.00E+00
3292.27         0.00E+00        0.00E+00
3292.77         0.00E+00        0.00E+00
3293.26         0.00E+00        0.00E+00
3293.76         0.00E+00        0.00E+00
3294.26         0.00E+00        0.00E+00
3294.75         0.00E+00        0.00E+00
3295.25         0.00E+00        0.00E+00
3295.74         0.00E+00        0.00E+00
3296.24         0.00E+00        0.00E+00
3296.73         0.00E+00        0.00E+00
3297.23         0.00E+00        0.00E+00
3297.72         0.00E+00        0.00E+00
3298.22         0.00E+00        0.00E+00
3298.72         0.00E+00        0.00E+00
3299.21         0.00E+00        0.00E+00
3299.71         0.00E+00        0.00E+00
3300.20         0.00E+00        0.00E+00
3300.70         0.00E+00        0.00E+00
3301.19         0.00E+00        0.00E+00
3301.69         0.00E+00        0.00E+00
3302.19         0.00E+00        0.00E+00
3302.68         0.00E+00        0.00E+00
3303.18         0.00E+00        0.00E+00
3303.67         0.00E+00        0.00E+00
3304.17         0.00E+00        0.00E+00
3304.66         0.00E+00        0.00E+00
3305.16         0.00E+00        0.00E+00
3305.65         0.00E+00        0.00E+00
3306.15         0.00E+00        0.00E+00
3306.65         0.00E+00        0.00E+00
3307.14         0.00E+00        0.00E+00
3307.64         0.00E+00        0.00E+00
3308.13         0.00E+00        0.00E+00
3308.63         0.00E+00        0.00E+00
3309.12         0.00E+00        0.00E+00
3309.62         0.00E+00        0.00E+00
3310.11         0.00E+00        0.00E+00
3310.61         0.00E+00        0.00E+00
3311.11         0.00E+00        0.00E+00
3311.60         0.00E+00        0.00E+00
3312.10         0.00E+00        0.00E+00
3312.59         0.00E+00        0.00E+00
3313.09         0.00E+00        0.00E+00
3313.58         0.00E+00        0.00E+00
3314.08         0.00E+00        0.00E+00
3314.58         0.00E+00        0.00E+00
3315.07         0.00E+00        0.00E+00
3315.57         0.00E+00        0.00E+00
3316.06         0.00E+00        0.00E+00
3316.56         0.00E+00        0.00E+00
3317.05         0.00E+00        0.00E+00
3317.55         0.00E+00        0.00E+00
3318.04         0.00E+00        0.00E+00
3318.54         0.00E+00        0.00E+00
3319.04         0.00E+00        0.00E+00
3319.53         0.00E+00        0.00E+00
3320.03         0.00E+00        0.00E+00
3320.52         0.00E+00        0.00E+00
3321.02         0.00E+00        0.00E+00
3321.51         0.00E+00        0.00E+00
3322.01         0.00E+00        0.00E+00
3322.51         0.00E+00        0.00E+00
3323.00         0.00E+00        0.00E+00
3323.50         0.00E+00        0.00E+00
3323.99         0.00E+00        0.00E+00
3324.49         0.00E+00        0.00E+00
3324.98         0.00E+00        0.00E+00
3325.48         0.00E+00        0.00E+00
3325.97         0.00E+00        0.00E+00
3326.47         0.00E+00        0.00E+00
3326.97         0.00E+00        0.00E+00
3327.46         0.00E+00        0.00E+00
3327.96         0.00E+00        0.00E+00
3328.45         0.00E+00        0.00E+00
3328.95         0.00E+00        0.00E+00
3329.44         0.00E+00        0.00E+00
3329.94         0.00E+00        0.00E+00
3330.43         0.00E+00        0.00E+00
3330.93         0.00E+00        0.00E+00
3331.43         0.00E+00        0.00E+00
3331.92         0.00E+00        0.00E+00
3332.42         0.00E+00        0.00E+00
3332.91         0.00E+00        0.00E+00
3333.41         0.00E+00        0.00E+00
3333.90         0.00E+00        0.00E+00
3334.40         0.00E+00        0.00E+00
3334.90         0.00E+00        0.00E+00
3335.39         0.00E+00        0.00E+00
3335.89         0.00E+00        0.00E+00
3336.38         0.00E+00        0.00E+00
3336.88         0.00E+00        0.00E+00
3337.37         0.00E+00        0.00E+00
3337.87         0.00E+00        0.00E+00
3338.36         0.00E+00        0.00E+00
3338.86         0.00E+00        0.00E+00
3339.36         0.00E+00        0.00E+00
3339.85         0.00E+00        0.00E+00
3340.35         0.00E+00        0.00E+00
3340.84         0.00E+00        0.00E+00
3341.34         0.00E+00        0.00E+00
3341.83         0.00E+00        0.00E+00
3342.33         0.00E+00        0.00E+00
3342.82         0.00E+00        0.00E+00
3343.32         0.00E+00        0.00E+00
3343.82         0.00E+00        0.00E+00
3344.31         0.00E+00        0.00E+00
3344.81         0.00E+00        0.00E+00
3345.30         0.00E+00        0.00E+00
3345.80         0.00E+00        0.00E+00
3346.29         0.00E+00        0.00E+00
3346.79         0.00E+00        0.00E+00
3347.29         0.00E+00        0.00E+00
3347.78         0.00E+00        0.00E+00
3348.28         0.00E+00        0.00E+00
3348.77         0.00E+00        0.00E+00
3349.27         0.00E+00        0.00E+00
3349.76         0.00E+00        0.00E+00
3350.26         0.00E+00        0.00E+00
3350.75         0.00E+00        0.00E+00
3351.25         0.00E+00        0.00E+00
3351.75         0.00E+00        0.00E+00
3352.24         0.00E+00        0.00E+00
3352.74         0.00E+00        0.00E+00
3353.23         0.00E+00        0.00E+00
3353.73         0.00E+00        0.00E+00
3354.22         0.00E+00        0.00E+00
3354.72         0.00E+00        0.00E+00
3355.22         0.00E+00        0.00E+00
3355.71         0.00E+00        0.00E+00
3356.21         0.00E+00        0.00E+00
3356.70         0.00E+00        0.00E+00
3357.20         0.00E+00        0.00E+00
3357.69         0.00E+00        0.00E+00
3358.19         0.00E+00        0.00E+00
3358.68         0.00E+00        0.00E+00
3359.18         0.00E+00        0.00E+00
3359.68         0.00E+00        0.00E+00
3360.17         0.00E+00        0.00E+00
3360.67         0.00E+00        0.00E+00
3361.16         0.00E+00        0.00E+00
3361.66         0.00E+00        0.00E+00
3362.15         0.00E+00        0.00E+00
3362.65         0.00E+00        0.00E+00
3363.14         0.00E+00        0.00E+00
3363.64         0.00E+00        0.00E+00
3364.14         0.00E+00        0.00E+00
3364.63         0.00E+00        0.00E+00
3365.13         0.00E+00        0.00E+00
3365.62         0.00E+00        0.00E+00
3366.12         0.00E+00        0.00E+00
3366.61         0.00E+00        0.00E+00
3367.11         0.00E+00        0.00E+00
3367.61         0.00E+00        0.00E+00
3368.10         0.00E+00        0.00E+00
3368.60         0.00E+00        0.00E+00
3369.09         0.00E+00        0.00E+00
3369.59         0.00E+00        0.00E+00
3370.08         0.00E+00        0.00E+00
3370.58         0.00E+00        0.00E+00
3371.07         0.00E+00        0.00E+00
3371.57         0.00E+00        0.00E+00
3372.07         0.00E+00        0.00E+00
3372.56         0.00E+00        0.00E+00
3373.06         0.00E+00        0.00E+00
3373.55         0.00E+00        0.00E+00
3374.05         0.00E+00        0.00E+00
3374.54         0.00E+00        0.00E+00
3375.04         0.00E+00        0.00E+00
3375.54         0.00E+00        0.00E+00
3376.03         0.00E+00        0.00E+00
3376.53         0.00E+00        0.00E+00
3377.02         0.00E+00        0.00E+00
3377.52         0.00E+00        0.00E+00
3378.01         0.00E+00        0.00E+00
3378.51         0.00E+00        0.00E+00
3379.00         0.00E+00        0.00E+00
3379.50         0.00E+00        0.00E+00
3380.00         0.00E+00        0.00E+00
3380.49         0.00E+00        0.00E+00
3380.99         0.00E+00        0.00E+00
3381.48         0.00E+00        0.00E+00
3381.98         0.00E+00        0.00E+00
3382.47         0.00E+00        0.00E+00
3382.97         0.00E+00        0.00E+00
3383.46         0.00E+00        0.00E+00
3383.96         0.00E+00        0.00E+00
3384.46         0.00E+00        0.00E+00
3384.95         0.00E+00        0.00E+00
3385.45         0.00E+00        0.00E+00
3385.94         0.00E+00        0.00E+00
3386.44         0.00E+00        0.00E+00
3386.93         0.00E+00        0.00E+00
3387.43         0.00E+00        0.00E+00
3387.93         0.00E+00        0.00E+00
3388.42         0.00E+00        0.00E+00
3388.92         0.00E+00        0.00E+00
3389.41         0.00E+00        0.00E+00
3389.91         0.00E+00        0.00E+00
3390.40         0.00E+00        0.00E+00
3390.90         0.00E+00        0.00E+00
3391.39         0.00E+00        0.00E+00
3391.89         0.00E+00        0.00E+00
3392.39         0.00E+00        0.00E+00
3392.88         0.00E+00        0.00E+00
3393.38         0.00E+00        0.00E+00
3393.87         0.00E+00        0.00E+00
3394.37         0.00E+00        0.00E+00
3394.86         0.00E+00        0.00E+00
3395.36         0.00E+00        0.00E+00
3395.85         0.00E+00        0.00E+00
3396.35         0.00E+00        0.00E+00
3396.85         0.00E+00        0.00E+00
3397.34         0.00E+00        0.00E+00
3397.84         0.00E+00        0.00E+00
3398.33         0.00E+00        0.00E+00
3398.83         0.00E+00        0.00E+00
3399.32         0.00E+00        0.00E+00
3399.82         0.00E+00        0.00E+00
3400.32         0.00E+00        0.00E+00
3400.81         0.00E+00        0.00E+00
3401.31         0.00E+00        0.00E+00
3401.80         0.00E+00        0.00E+00
3402.30         0.00E+00        0.00E+00
3402.79         0.00E+00        0.00E+00
3403.29         0.00E+00        0.00E+00
3403.78         0.00E+00        0.00E+00
3404.28         0.00E+00        0.00E+00
3404.78         0.00E+00        0.00E+00
3405.27         0.00E+00        0.00E+00
3405.77         0.00E+00        0.00E+00
3406.26         0.00E+00        0.00E+00
3406.76         0.00E+00        0.00E+00
3407.25         0.00E+00        0.00E+00
3407.75         0.00E+00        0.00E+00
3408.25         0.00E+00        0.00E+00
3408.74         0.00E+00        0.00E+00
3409.24         0.00E+00        0.00E+00
3409.73         0.00E+00        0.00E+00
3410.23         0.00E+00        0.00E+00
3410.72         0.00E+00        0.00E+00
3411.22         0.00E+00        0.00E+00
3411.71         0.00E+00        0.00E+00
3412.21         0.00E+00        0.00E+00
3412.71         0.00E+00        0.00E+00
3413.20         0.00E+00        0.00E+00
3413.70         0.00E+00        0.00E+00
3414.19         0.00E+00        0.00E+00
3414.69         0.00E+00        0.00E+00
3415.18         0.00E+00        0.00E+00
3415.68         0.00E+00        0.00E+00
3416.17         0.00E+00        0.00E+00
3416.67         0.00E+00        0.00E+00
3417.17         0.00E+00        0.00E+00
3417.66         0.00E+00        0.00E+00
3418.16         0.00E+00        0.00E+00
3418.65         0.00E+00        0.00E+00
3419.15         0.00E+00        0.00E+00
3419.64         0.00E+00        0.00E+00
3420.14         0.00E+00        0.00E+00
3420.64         0.00E+00        0.00E+00
3421.13         0.00E+00        0.00E+00
3421.63         0.00E+00        0.00E+00
3422.12         0.00E+00        0.00E+00
3422.62         0.00E+00        0.00E+00
3423.11         0.00E+00        0.00E+00
3423.61         0.00E+00        0.00E+00
3424.10         0.00E+00        0.00E+00
3424.60         0.00E+00        0.00E+00
3425.10         0.00E+00        0.00E+00
3425.59         0.00E+00        0.00E+00
3426.09         0.00E+00        0.00E+00
3426.58         0.00E+00        0.00E+00
3427.08         0.00E+00        0.00E+00
3427.57         0.00E+00        0.00E+00
3428.07         0.00E+00        0.00E+00
3428.56         0.00E+00        0.00E+00
3429.06         0.00E+00        0.00E+00
3429.56         0.00E+00        0.00E+00
3430.05         0.00E+00        0.00E+00
3430.55         0.00E+00        0.00E+00
3431.04         0.00E+00        0.00E+00
3431.54         0.00E+00        0.00E+00
3432.03         0.00E+00        0.00E+00
3432.53         0.00E+00        0.00E+00
3433.03         0.00E+00        0.00E+00
3433.52         0.00E+00        0.00E+00
3434.02         0.00E+00        0.00E+00
3434.51         0.00E+00        0.00E+00
3435.01         0.00E+00        0.00E+00
3435.50         0.00E+00        0.00E+00
3436.00         0.00E+00        0.00E+00
3436.49         0.00E+00        0.00E+00
3436.99         0.00E+00        0.00E+00
3437.49         0.00E+00        0.00E+00
3437.98         0.00E+00        0.00E+00
3438.48         0.00E+00        0.00E+00
3438.97         0.00E+00        0.00E+00
3439.47         0.00E+00        0.00E+00
3439.96         0.00E+00        0.00E+00
3440.46         0.00E+00        0.00E+00
3440.96         0.00E+00        0.00E+00
3441.45         0.00E+00        0.00E+00
3441.95         0.00E+00        0.00E+00
3442.44         0.00E+00        0.00E+00
3442.94         0.00E+00        0.00E+00
3443.43         0.00E+00        0.00E+00
3443.93         0.00E+00        0.00E+00
